league,slug,kickoff,side,horizon_h,pm_price,avg_open,avg_close,b365_close,pin_close,bfe_close,outcome,volume
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,H,1,0.39,0.3958,0.3927,0.3998,nan,0.3943,0,96304
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,H,6,0.39,0.3958,0.3927,0.3998,nan,0.3943,0,96304
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,H,24,0.41,0.3958,0.3927,0.3998,nan,0.3943,0,96304
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,D,1,0.28,0.2669,0.2744,0.2763,nan,0.2799,1,91835
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,D,6,0.27,0.2669,0.2744,0.2763,nan,0.2799,1,91835
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,D,24,0.27,0.2669,0.2744,0.2763,nan,0.2799,1,91835
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,A,1,0.35,0.3373,0.3328,0.3239,nan,0.3258,0,342339
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,A,6,0.34,0.3373,0.3328,0.3239,nan,0.3258,0,342339
E0,epl-bur-wol-2026-05-24,2026-05-24T15:00:00+00:00,A,24,0.33,0.3373,0.3328,0.3239,nan,0.3258,0,342339
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,H,1,0.58,0.5123,0.5542,0.5579,nan,0.5698,1,7217129
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,H,6,0.56,0.5123,0.5542,0.5579,nan,0.5698,1,7217129
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,H,24,0.55,0.5123,0.5542,0.5579,nan,0.5698,1,7217129
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,D,1,0.23,0.2391,0.2292,0.2313,nan,0.2266,0,141564
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,D,6,0.24,0.2391,0.2292,0.2313,nan,0.2266,0,141564
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,D,24,0.23,0.2391,0.2292,0.2313,nan,0.2266,0,141564
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,A,1,0.19,0.2486,0.2166,0.2108,nan,0.2035,0,196817
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,A,6,0.21,0.2486,0.2166,0.2108,nan,0.2035,0,196817
E0,epl-wes-lee-2026-05-24,2026-05-24T15:00:00+00:00,A,24,0.23,0.2486,0.2166,0.2108,nan,0.2035,0,196817
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,H,1,0.81,0.7939,0.791,0.8012,nan,0.81,1,2342006
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,H,6,0.82,0.7939,0.791,0.8012,nan,0.81,1,2342006
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,H,24,0.82,0.7939,0.791,0.8012,nan,0.81,1,2342006
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,D,1,0.14,0.1395,0.1412,0.1261,nan,0.1346,0,535328
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,D,6,0.12,0.1395,0.1412,0.1261,nan,0.1346,0,535328
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,D,24,0.12,0.1395,0.1412,0.1261,nan,0.1346,0,535328
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,A,1,0.05,0.0666,0.0678,0.0727,nan,0.0554,0,1333130
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,A,6,0.06,0.0666,0.0678,0.0727,nan,0.0554,0,1333130
E0,epl-ars-cov-2026-08-21,2026-08-21T19:00:00+00:00,A,24,0.05,0.0666,0.0678,0.0727,nan,0.0554,0,1333130
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,H,1,0.35,0.3506,0.3331,0.3216,nan,0.3317,1,174996
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,H,6,0.34,0.3506,0.3331,0.3216,nan,0.3317,1,174996
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,H,24,0.34,0.3506,0.3331,0.3216,nan,0.3317,1,174996
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,D,1,0.3,0.2867,0.2928,0.2924,nan,0.297,0,126053
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,D,6,0.29,0.2867,0.2928,0.2924,nan,0.297,0,126053
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,D,24,0.3,0.2867,0.2928,0.2924,nan,0.297,0,126053
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,A,1,0.35,0.3627,0.3741,0.386,nan,0.3713,0,725974
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,A,6,0.37,0.3627,0.3741,0.386,nan,0.3713,0,725974
E0,epl-ips-sun-2026-08-22,2026-08-22T14:00:00+00:00,A,24,0.37,0.3627,0.3741,0.386,nan,0.3713,0,725974
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,H,1,0.09,0.113,0.1111,0.1045,nan,0.1033,1,726542
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,H,6,0.1,0.113,0.1111,0.1045,nan,0.1033,1,726542
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,H,24,0.1,0.113,0.1111,0.1045,nan,0.1033,1,726542
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,D,1,0.18,0.1918,0.1847,0.1881,nan,0.1836,0,244574
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,D,6,0.19,0.1918,0.1847,0.1881,nan,0.1836,0,244574
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,D,24,0.19,0.1918,0.1847,0.1881,nan,0.1836,0,244574
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,A,1,0.73,0.6952,0.7042,0.7073,nan,0.7132,0,1115239
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,A,6,0.72,0.6952,0.7042,0.7073,nan,0.7132,0,1115239
E0,epl-hul-mun-2026-08-22,2026-08-22T11:30:00+00:00,A,24,0.72,0.6952,0.7042,0.7073,nan,0.7132,0,1115239
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,H,1,0.43,0.4266,0.408,0.4011,nan,0.4088,1,620843
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,H,6,0.43,0.4266,0.408,0.4011,nan,0.4088,1,620843
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,H,24,0.44,0.4266,0.408,0.4011,nan,0.4088,1,620843
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,D,1,0.29,0.2798,0.2817,0.2807,nan,0.2868,0,72194
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,D,6,0.28,0.2798,0.2817,0.2807,nan,0.2868,0,72194
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,D,24,0.28,0.2798,0.2817,0.2807,nan,0.2868,0,72194
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,A,1,0.29,0.2936,0.3103,0.3182,nan,0.3044,0,433779
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,A,6,0.3,0.2936,0.3103,0.3182,nan,0.3044,0,433779
E0,epl-eve-cry-2026-08-22,2026-08-22T14:00:00+00:00,A,24,0.28,0.2936,0.3103,0.3182,nan,0.3044,0,433779
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,H,1,0.4,0.415,0.3848,0.3783,nan,0.3827,0,367248
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,H,6,0.42,0.415,0.3848,0.3783,nan,0.3827,0,367248
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,H,24,0.42,0.415,0.3848,0.3783,nan,0.3827,0,367248
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,D,1,0.3,0.2812,0.2946,0.2956,nan,0.3015,0,69645
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,D,6,0.29,0.2812,0.2946,0.2956,nan,0.3015,0,69645
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,D,24,0.29,0.2812,0.2946,0.2956,nan,0.3015,0,69645
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,A,1,0.32,0.3039,0.3206,0.3261,nan,0.3158,1,281304
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,A,6,0.3,0.3039,0.3206,0.3261,nan,0.3158,1,281304
E0,epl-not-lee-2026-08-22,2026-08-22T14:00:00+00:00,A,24,0.31,0.3039,0.3206,0.3261,nan,0.3158,1,281304
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,H,1,0.44,0.3825,0.4709,0.4861,nan,0.4725,1,4310424
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,H,6,0.46,0.3825,0.4709,0.4861,nan,0.4725,1,4310424
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,H,24,0.42,0.3825,0.4709,0.4861,nan,0.4725,1,4310424
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,D,1,0.26,0.2649,0.2526,0.2431,nan,0.248,0,103116
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,D,6,0.26,0.2649,0.2526,0.2431,nan,0.248,0,103116
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,D,24,0.26,0.2649,0.2526,0.2431,nan,0.248,0,103116
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,A,1,0.3,0.3526,0.2765,0.2708,nan,0.2795,0,752680
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,A,6,0.28,0.3526,0.2765,0.2708,nan,0.2795,0,752680
E0,epl-bre-tot-2026-08-22,2026-08-22T16:30:00+00:00,A,24,0.35,0.3526,0.2765,0.2708,nan,0.2795,0,752680
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,H,1,0.66,0.6444,0.6546,0.6539,nan,0.6615,1,2003897
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,H,6,0.66,0.6444,0.6546,0.6539,nan,0.6615,1,2003897
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,H,24,0.65,0.6444,0.6546,0.6539,nan,0.6615,1,2003897
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,D,1,0.19,0.198,0.1972,0.2107,nan,0.1958,0,328987
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,D,6,0.19,0.198,0.1972,0.2107,nan,0.1958,0,328987
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,D,24,0.2,0.198,0.1972,0.2107,nan,0.1958,0,328987
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,A,1,0.15,0.1576,0.1482,0.1354,nan,0.1427,0,634149
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,A,6,0.15,0.1576,0.1482,0.1354,nan,0.1427,0,634149
E0,epl-mac-bou-2026-08-23,2026-08-23T13:00:00+00:00,A,24,0.16,0.1576,0.1482,0.1354,nan,0.1427,0,634149
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,H,1,0.46,0.4292,0.4556,0.4605,nan,0.4594,1,1996672
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,H,6,0.45,0.4292,0.4556,0.4605,nan,0.4594,1,1996672
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,H,24,0.44,0.4292,0.4556,0.4605,nan,0.4594,1,1996672
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,D,1,0.28,0.2655,0.2765,0.2697,nan,0.2795,0,285216
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,D,6,0.27,0.2655,0.2765,0.2697,nan,0.2795,0,285216
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,D,24,0.27,0.2655,0.2765,0.2697,nan,0.2795,0,285216
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,A,1,0.28,0.3052,0.2679,0.2697,nan,0.2611,0,605860
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,A,6,0.3,0.3052,0.2679,0.2697,nan,0.2611,0,605860
E0,epl-bri-ast-2026-08-23,2026-08-23T13:00:00+00:00,A,24,0.29,0.3052,0.2679,0.2697,nan,0.2611,0,605860
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,H,1,0.25,0.2558,0.264,0.2642,nan,0.2523,0,864250
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,H,6,0.23,0.2558,0.264,0.2642,nan,0.2523,0,864250
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,H,24,0.23,0.2558,0.264,0.2642,nan,0.2523,0,864250
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,D,1,0.28,0.249,0.2693,0.2718,nan,0.2731,0,534794
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,D,6,0.26,0.249,0.2693,0.2718,nan,0.2731,0,534794
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,D,24,0.25,0.249,0.2693,0.2718,nan,0.2731,0,534794
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,A,1,0.48,0.4953,0.4666,0.464,nan,0.4746,1,4110608
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,A,6,0.51,0.4953,0.4666,0.464,nan,0.4746,1,4110608
E0,epl-ful-che-2026-08-24,2026-08-24T19:00:00+00:00,A,24,0.52,0.4953,0.4666,0.464,nan,0.4746,1,4110608
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,H,1,0.24,0.2641,0.2588,0.2434,nan,0.2423,0,1345425
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,H,6,0.26,0.2641,0.2588,0.2434,nan,0.2423,0,1345425
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,H,24,0.24,0.2641,0.2588,0.2434,nan,0.2423,0,1345425
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,D,1,0.25,0.2449,0.2479,0.2434,nan,0.2483,1,614668
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,D,6,0.24,0.2449,0.2479,0.2434,nan,0.2483,1,614668
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,D,24,0.25,0.2449,0.2479,0.2434,nan,0.2483,1,614668
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,A,1,0.5,0.491,0.4933,0.5132,nan,0.5094,0,2883965
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,A,6,0.5,0.491,0.4933,0.5132,nan,0.5094,0,2883965
E0,epl-new-liv-2026-08-23,2026-08-23T15:30:00+00:00,A,24,0.52,0.491,0.4933,0.5132,nan,0.5094,0,2883965
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,H,1,0.17,0.1955,0.19,0.1895,nan,0.1807,0,399025
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,H,6,0.18,0.1955,0.19,0.1895,nan,0.1807,0,399025
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,H,24,0.19,0.1955,0.19,0.1895,nan,0.1807,0,399025
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,D,1,0.24,0.2391,0.2282,0.2256,nan,0.2311,0,196514
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,D,6,0.23,0.2391,0.2282,0.2256,nan,0.2311,0,196514
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,D,24,0.23,0.2391,0.2282,0.2256,nan,0.2311,0,196514
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,A,1,0.6,0.5654,0.5818,0.5849,nan,0.5881,1,4170147
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,A,6,0.58,0.5654,0.5818,0.5849,nan,0.5881,1,4170147
E0,epl-cry-mac-2026-08-28,2026-08-28T19:00:00+00:00,A,24,0.59,0.5654,0.5818,0.5849,nan,0.5881,1,4170147
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,H,1,0.68,0.6092,0.645,0.6347,nan,0.652,0,2860771
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,H,6,0.67,0.6092,0.645,0.6347,nan,0.652,0,2860771
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,H,24,0.63,0.6092,0.645,0.6347,nan,0.652,0,2860771
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,D,1,0.2,0.2179,0.2004,0.2087,nan,0.2023,1,462816
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,D,6,0.2,0.2179,0.2004,0.2087,nan,0.2023,1,462816
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,D,24,0.2,0.2179,0.2004,0.2087,nan,0.2023,1,462816
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,A,1,0.13,0.173,0.1546,0.1566,nan,0.1457,0,1730413
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,A,6,0.15,0.173,0.1546,0.1566,nan,0.1457,0,1730413
E0,epl-liv-not-2026-08-29,2026-08-29T11:30:00+00:00,A,24,0.15,0.173,0.1546,0.1566,nan,0.1457,0,1730413
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,H,1,0.46,0.4513,0.4342,0.4337,nan,0.432,0,540024
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,H,6,0.46,0.4513,0.4342,0.4337,nan,0.432,0,540024
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,H,24,0.47,0.4513,0.4342,0.4337,nan,0.432,0,540024
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,D,1,0.28,0.2708,0.2736,0.2726,nan,0.2799,1,521932
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,D,6,0.28,0.2708,0.2736,0.2726,nan,0.2799,1,521932
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,D,24,0.27,0.2708,0.2736,0.2726,nan,0.2799,1,521932
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,A,1,0.27,0.2779,0.2922,0.2936,nan,0.288,0,191862
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,A,6,0.27,0.2779,0.2922,0.2936,nan,0.288,0,191862
E0,epl-bou-eve-2026-08-29,2026-08-29T14:00:00+00:00,A,24,0.27,0.2779,0.2922,0.2936,nan,0.288,0,191862
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,H,1,0.55,0.5061,0.5511,0.5532,nan,0.5564,0,856914
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,H,6,0.54,0.5061,0.5511,0.5532,nan,0.5564,0,856914
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,H,24,0.53,0.5061,0.5511,0.5532,nan,0.5564,0,856914
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,D,1,0.27,0.2681,0.2481,0.2454,nan,0.2521,0,183018
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,D,6,0.27,0.2681,0.2481,0.2454,nan,0.2521,0,183018
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,D,24,0.27,0.2681,0.2481,0.2454,nan,0.2521,0,183018
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,A,1,0.2,0.2259,0.2008,0.2015,nan,0.1915,1,507105
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,A,6,0.19,0.2259,0.2008,0.2015,nan,0.1915,1,507105
E0,epl-cov-hul-2026-08-29,2026-08-29T14:00:00+00:00,A,24,0.22,0.2259,0.2008,0.2015,nan,0.1915,1,507105
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,H,1,0.44,0.4171,0.437,0.4411,nan,0.4402,0,1087700
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,H,6,0.43,0.4171,0.437,0.4411,nan,0.4402,0,1087700
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,H,24,0.42,0.4171,0.437,0.4411,nan,0.4402,0,1087700
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,D,1,0.26,0.2571,0.256,0.2529,nan,0.2584,0,478345
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,D,6,0.26,0.2571,0.256,0.2529,nan,0.2584,0,478345
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,D,24,0.25,0.2571,0.256,0.2529,nan,0.2584,0,478345
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,A,1,0.31,0.3258,0.307,0.3059,nan,0.3014,1,833583
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,A,6,0.31,0.3258,0.307,0.3059,nan,0.3014,1,833583
E0,epl-tot-new-2026-08-29,2026-08-29T16:30:00+00:00,A,24,0.33,0.3258,0.307,0.3059,nan,0.3014,1,833583
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,H,1,0.52,0.5166,0.5133,0.5157,nan,0.5178,1,6054195
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,H,6,0.5,0.5166,0.5133,0.5157,nan,0.5178,1,6054195
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,H,24,0.54,0.5166,0.5133,0.5157,nan,0.5178,1,6054195
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,D,1,0.24,0.2442,0.2452,0.2484,nan,0.2498,0,105639
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,D,6,0.25,0.2442,0.2452,0.2484,nan,0.2498,0,105639
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,D,24,0.25,0.2442,0.2452,0.2484,nan,0.2498,0,105639
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,A,1,0.24,0.2392,0.2415,0.2359,nan,0.2324,0,299994
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,A,6,0.25,0.2392,0.2415,0.2359,nan,0.2324,0,299994
E0,epl-che-bri-2026-08-30,2026-08-30T13:00:00+00:00,A,24,0.22,0.2392,0.2415,0.2359,nan,0.2324,0,299994
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,H,1,0.41,0.3929,0.4252,0.4322,nan,0.4281,1,3246540
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,H,6,0.39,0.3929,0.4252,0.4322,nan,0.4281,1,3246540
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,H,24,0.4,0.3929,0.4252,0.4322,nan,0.4281,1,3246540
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,D,1,0.3,0.2898,0.2869,0.2881,nan,0.2921,0,140175
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,D,6,0.29,0.2898,0.2869,0.2881,nan,0.2921,0,140175
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,D,24,0.3,0.2898,0.2869,0.2881,nan,0.2921,0,140175
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,A,1,0.3,0.3173,0.2878,0.2797,nan,0.2798,0,1093014
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,A,6,0.32,0.3173,0.2878,0.2797,nan,0.2798,0,1093014
E0,epl-sun-ful-2026-08-30,2026-08-30T13:00:00+00:00,A,24,0.32,0.3173,0.2878,0.2797,nan,0.2798,0,1093014
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,H,1,0.34,0.3657,0.3436,0.3371,nan,0.3436,0,185319
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,H,6,0.37,0.3657,0.3436,0.3371,nan,0.3436,0,185319
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,H,24,0.37,0.3657,0.3436,0.3371,nan,0.3436,0,185319
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,D,1,0.28,0.2808,0.2769,0.2776,nan,0.2847,1,426944
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,D,6,0.29,0.2808,0.2769,0.2776,nan,0.2847,1,426944
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,D,24,0.28,0.2808,0.2769,0.2776,nan,0.2847,1,426944
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,A,1,0.39,0.3534,0.3796,0.3853,nan,0.3718,0,1988659
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,A,6,0.36,0.3534,0.3796,0.3853,nan,0.3718,0,1988659
E0,epl-lee-bre-2026-08-30,2026-08-30T13:00:00+00:00,A,24,0.36,0.3534,0.3796,0.3853,nan,0.3718,0,1988659
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,H,1,0.72,0.6702,0.7027,0.7046,nan,0.7173,1,1294715
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,H,6,0.71,0.6702,0.7027,0.7046,nan,0.7173,1,1294715
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,H,24,0.7,0.6702,0.7027,0.7046,nan,0.7173,1,1294715
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,D,1,0.18,0.1947,0.1747,0.1704,nan,0.1719,0,323226
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,D,6,0.19,0.1947,0.1747,0.1704,nan,0.1719,0,323226
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,D,24,0.19,0.1947,0.1747,0.1704,nan,0.1719,0,323226
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,A,1,0.11,0.1352,0.1226,0.125,nan,0.1108,0,329855
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,A,6,0.12,0.1352,0.1226,0.125,nan,0.1108,0,329855
E0,epl-mun-ips-2026-08-30,2026-08-30T15:30:00+00:00,A,24,0.13,0.1352,0.1226,0.125,nan,0.1108,0,329855
E0,epl-ast-ars-2026-08-31,2026-08-31T19:00:00+00:00,H,1,0.14,0.1563,0.1443,0.1451,nan,0.1344,0,513702
E0,epl-ast-ars-2026-08-31,2026-08-31T19:00:00+00:00,H,6,0.14,0.1563,0.1443,0.1451,nan,0.1344,0,513702
E0,epl-ast-ars-2026-08-31,2026-08-31T19:00:00+00:00,H,24,0.15,0.1563,0.1443,0.1451,nan,0.1344,0,513702
E0,epl-ast-ars-2026-08-31,2026-08-31T19:00:00+00:00,D,1,0.22,0.2278,0.2139,0.2178,nan,0.2071,0,249755
E0,epl-ast-ars-2026-08-31,2026-08-31T19:00:00+00:00,D,6,0.21,0.2278,0.2139,0.2178,nan,0.2071,0,249755
